address,lon,lat
"NANCYS, HALLTOWN, NAVAN",0,0
"NEWTOWN, BAWNBOY",54.1172265,-7.6958224
"School Road, Killorglin",52.1061973,-9.7867881
"SCHOOL TEACHER'S COTTAGE CASTLETOWN, TARA CO MEATH",0,0
"THE ROCKS, CONVENT RD, DUNMORE EAST",0,0
"THE WATSONS, CARROWTRASNA  CARROWMORELACKEN, LACKEN BALLINA",0,0
"Tone Street, Ballina",54.1139413,-9.1558396
"'Misty', Norrismount, Camolin",0,0
"1 ARBUTUS COURT, TULLAMORE, OFFALY",53.2724784,-7.486137474297207
"1 BEN EDAIR RD, STONEYBATTER, DUBLIN 7",0,0
"1 NEWTOWN LAWNS, BALLINDERRY, MULLINGAR",0,0
"1 OLD BUNDORAN ROAD, SLIGO",54.2892235,-8.4632627
"1 THE NURSERIES, DUBLIN RD, MAYNOOTH",53.3844371,-6.5873898
"10 CARNEGIE AVENUE, SWORDS, CO. DUBLIN",0,0
"10 CARRICKHALL LANE, EDENDERRY, OFFALY",0,0
"10 Mount Argus Green, Harolds Cross",0,0
"10 seachnaill abbey, dunshaughlin, county meath",0,0
"109 KILWORTH RD, DRIMNAGH, DUBLIN 12",0,0
"109 SPRINGHILL AVE, BLACKROCK, DUBLIN",53.28451855,-6.173438917943306
"11 CLUAIN ARD, SEA ROAD, ARKLOW",0,0
"11 EARLSFORT CLOSE, LUCAN, DUBLIN",53.3458399,-6.4156434
"11 FAIRFIELD DR, BELVEDERE MANOR, WATERFORD",0,0
"112 The Heath, Ramsgate Village, Gorey",0,0
"12 ARDMORE WOOD, HERBERT RD, BRAY",53.1944106,-6.1274326
"12 LAKESIDE CLOSE, MOUNTSHANNON, CLARE",0,0
"13 CHESTNUT GROVE, ROSSLARE, WEXFORD",52.2748179,-6.4005815
"13 STRALEM MEWS, ONGAR, DUBLIN 15",53.3927262,-6.4325475
"14 Granary  Drive, Grange",39.3891524,-76.7268314
"14 TREEPARK DR, KILNAMANAGH, TALLAGHT DUBLIN 24",53.3007001,-6.3617044
"147 DUN NA CARRAIGE, BLACKROCK, GALWAY",53.2582358,-9.0938336
"15 Anner Road, Inchicore, Dublin 7",0,0
"15 BREDAGH, CARRIGALLEN, LEITRIM",53.97053135,-7.6395364101765395
"15 PAIRC BEAG, LIS CARA, CARRICK ON SHANNON",0,0
"150 BALLSGROVE, DROGHEDA, MEATH",0,0
"16 GLASSLYNN, BANDON, CORK",51.746338,-8.7296479
"16 GLENFIRCAL, BACHELORS WALK, TULLAMORE",0,0
"16 O'DONOVAN PLACE, COBH, CO CORK",0,0
"166 GORT NA COIRIBE, HEADFORD RD, GALWAY",0,0
"16D PARK LANE, SANDYMOUNT, DUBLIN 4",53.3260009,-6.2154216
"17 MILLBANK, THE LINKS, PORTMARNOCK",0,0
"175 THE SWEEPSTAKES, BALLSBRIDGE, DUBLIN 4",0,0
"18 HARBOUR COURT, FRIARS MILL RD, MULLINGAR",0,0
"18 VILLAGE GROVE, KILBRECK, STAMULLEN",0,0
"18 Whitethorn Park, Allenwood, Naas",0,0
"2 GLENVIEW COURT, BLESSINGTON, WICKLOW",53.1694945,-6.542002471928678
"2 KINGSMILL MEWS, ELSINORE, DELGANY",0,0
"2 PARKVIEW TERRACE, ST JOSEPH ST, LIMERICK",0,0
"20 WOODPARK, BALLINTEER, DUBLIN 16",53.274609049999995,-6.248634068757297
"21 LARKFIELD PARK, DUBLIN 6W, DUBLIN",53.3182354,-6.2884057
"214 ABBEYLANDS, LONGFORD ROAD, MULLINGAR",0,0
"22 DOOLEYS TERRACE, ATHY, KILDARE",0,0
"22 EMMET ST, BIRR, OFFALY",53.0961556,-7.9106456
"23 Birchgrove, Ballintemple",51.8974859,-8.4379453
"23 CARRICK VIEW, CARRICK ON SHANNON, ROSCOMMON",53.9383833,-8.1067001
"24 Cluain Aoibhinn, Maynooth",53.37394635,-6.602512387611586
"24 DROIM LIATH, COLLINS LANE, TULLAMORE",0,0
"24 HAZEL WOOD, BLACKWATER ENNISCORTHY, WEXFORD",0,0
"24 KILSHANE RD FINGLAS WEST, FINGLAS WEST DUBLIN 11, DUBLIN",53.3857445,-6.3183055
"24 WILLIAM ST, CLONMEL, TIPPERARY",52.3553569,-7.7032193
"26 LARKFIELD PLACE, LUCAN, DUBLIN",53.352317,-6.4182229
"27 SEABROOK, BROOK LANE, RUSH",53.5270597,-6.1026695
"27 ST JOSEPH'S TERRACE, ROCKENHAM, PASSAGE WEST",0,0
"28 Hampton Wood Drive, St Margaret's Road",0,0
"28 MILLERS WAY, CARNDONAGH, DONEGAL",0,0
"28 SHANDON COURT, UPPER YELLOW ROAD, CO WATERFORD",0,0
"29 LAKESIDE PARK, LOUGHREA, GALWAY",53.197719449999994,-8.58391371123265
"3 BASTION ST, ATHLONE, WESTMEATH",53.4222216,-7.943867
"3 Cnoc Baun, Ballyfoyle Road, Kilkenny",0,0
"3 FERNCARRIG AVE, KILGOBBIN RD, SANDYFORD DUBLIN 18",0,0
"3 KILMORE, KILKELLY, CO MAYO",0,0
"3 ROSSLYN GROVE, KILLARNEY RD, BRAY",0,0
"31 CALDERWOOD RD, GRIFFITH AVE, DUBLIN 9",0,0
"33 Greenville Court, The Moyne, Enniscorthy",52.5144308,-6.5784388
"3506 Bishopsland, Kildare",53.167623,-6.9085594
"36 HARBOUR COURT, FRIARS MILL RD, MULLINGAR",0,0
"39 GRANGEBROOK AVE, RATHFARNHAM, DUBLIN 16",53.275043600000004,-6.284137825289779
"4 Ard na Lee, Crosshaven",0,0
"4 Maple Close, Castlelake, Carrigtwohill",0,0
"40 Castleford, Ballyconnell, Cavan",0,0
"40 FR. MURPHY PARK, ENNISCORTHY, CO. WEXFORD",0,0
"40 OAKLEIGH, DUBLIN RD, NAVAN",0,0
"41 BEVERTON COURT, DONABATE, DUBLIN",0,0
"41 Churchfields, Clonlara",0,0
"42 CORCORAN TERRACE, BALLINA, CO. MAYO",0,0
"42 GLEANN NA RI, MURROUGH, RENMORE",0,0
"42 ROSSVALE, MOUNTMELLICK RD, PORTLOAISE",0,0
"42 THE CHASE, RAMSGATE VILLAGE, GOREY",0,0
"45 Mullach Glas Cresent, Monaghan",0,0
"46 TALBOTS COURT, FRESHFORD RD, KILKENNY",0,0
"5 ASHFORD COURT, GRANGE, DOUGLAS",0,0
"5 Broadfield Green, Broadfield Manor, Rathcoole",0,0
"5 CROOKHAVEN COASTGUARD COTTAGES, ROCK ISLAND, GOLEEN",0,0
"5 DELGANY PARK, DELGANY, CO WICKLOW",53.1315222,-6.079102314017832
"50 WOODFIELD CRESCENT, GORT NA COILLE, KILRUSH",0,0
"51  Holywell, Upper Kilmacud Road, Stillorgan",0,0
"51 AVE 2 YELLOWBATTER, DROGHEDA, CO LOUTH",0,0
"51 SEA COURT, NEWCASTLE, WICKLOW",53.0710708,-6.0628268
"52 Hampton Wood Park, Hampton Wood, Dublin 11",0,0
"54 ST FINNBARRS RD, CORK, CORK",0,0
"55 Loughantarve, Knockbridge, Dundalk",53.9697306,-6.488564
"56 NEW CORK RD, MIDLETON, CORK RD",51.9158812,-8.1780804
"578 NORTH CIRCULAR RD, DUBLIN 1, DUBLIN",53.3575056,-6.2514261
"58 THE GROVE, SIMMONSTOWN, CELBRIDGE",53.3287962,-6.5390952
"6  Park Mews, Coulter Place, Dundalk",0,0
"6 BANCROFT GROVE, TALLAGHT, DUBLIN 24",53.2905928,-6.349042
"6 GARDEN VILLAGE COURT, KILPEDDER, WICKLOW",0,0
"6 PAIRC MEALA, LIS CARA, CARRICK ON SHANNON",0,0
"6 PLARY ABBEY, BALLYMORE, CO. WESTMEATH",53.4904777,-7.667395
"6 SANDLEWOOD, CASTLEKNOCK RD, CASTLEKNOCK DUBLIN 15",53.37997275,-6.369084860223362
"602 THE CUBES 6, BEACON SOUTH QUARTER, SANDYFORD",0,0
"606 NEWTOWN HOUSE, HENRY STREET, LIMERICK",0,0
"61 Heathfield View, Cappagh Road, Finglas",0,0
"61 NEWTOWN COURT, MAYNOOTH, KILDARE",53.37283465,-6.602339300000001
"61A ABBEY PARK, BALDOYLE, DUBLIN 13",53.3951008,-6.1430089
"62 SWIFT BROOK, VIRGINIA, CO. CAVAN",37.41536865,-77.640195774058
"622 CUBES 8, BEACON SOUTH QUARTER, SANDYFORD DUBLIN 18",0,0
"67 GLASLYN, HOWTH RD, DUBLIN",0,0
"67 THORNHILL MEADOWS, CELBRIDGE, KILDARE",53.35117685,-6.549918010379452
"68 Baile An Tooreen, Farrantooreen, Killorglin",0,0
"68 ST MICHAELS AVE, TIPPERARY, TIPPERARY",52.47450335,-8.164452998872143
"7 The Laurels, Rooske Road, Dunboyne",0,0
"7 WATERVALE, ROOSKEY, ROSCOMMON",0,0
"70 SANDHILLS, HACKETSTOWN RD, CARLOW",0,0
"72 MADEIRA WOOD, ENNISCORTHY, WEXFORD",0,0
"73 Quignalecka, Ballina",54.12577695,-9.134745458891913
"75 The Cairns, Beaubec, Drogheda",0,0
"77 THE WOODS, TULLYARVAN BUNCRANA, DONEGAL",0,0
"8 CASTLE AVE, CASTLE ROAD, BLACKROCK",0,0
"8 CHURCH VIEW, KILLEAGH, CORK",0,0
"8 FERNDALE, CORK RD, NEWCASTLE WEST",0,0
"8 LUCIA PLACE, PASSAGE WEST, CORK",0,0
"81 SCARLET CRESCENT, DROGHEDA, CO LOUTH",53.7194781,-6.346524
"83 BREMORE CASTLE, HAMLET LANE, BALBRIGGAN",0,0
"85 Eldergrove, Trim",0,0
"9 GORT FADA, GLOUNTHAUNE, CO CORK",0,0
"91 BEECH RD, MUSKERRY ESTATE, BALLINCOLLIG",0,0
"91 KINGSCOURT, CHURCH ST, CASTLEPOLLARD",0,0
"AMBERLEY, KNOCKNAMULLAGH, ROCHESTOWN",0,0
"ANNAGHDOWN, WOODPARK, GALWAY",0,0
"Apartment No. 1 Fisherman's Wharf, Manor Court, Adare",0,0
"APT 10 HARRISTOWN, OLD CRATLOE ROAD, LIMERICK",0,0
"APT 12 HARRISTOWN, OLD CRATLOE ROAD, LIMERICK",0,0
"APT 14 HARRISTOWN, OLD CRATLOE ROAD, LIMERICK",0,0
"APT 18 HARRISTOWN, OLD CRATLOE ROAD, LIMERICK",0,0
"APT. NO. 2 DERAVARRA, DELVIN ROAD, MULLINGAR",0,0
"Ardleny, Kilnaleck",0,0
"AUGHNACLIFF, LONGFORD, CO LONGFORD",0,0
"AVALLON, THE ROCK RD, BLACKROCK",53.9672159,-6.370929349999999
"BALLINDROHID, CURRANS, FARRANFORE",0,0
"BALLYHUGH, BALLYCONNELL, CAVAN",0,0
"CARRAMORE, LISCARNEY, WESTPORT",0,0
"Carrie's Cottage, Doonloughan, Ballyconneely",0,0
"COONAGH HOUSE, COONAGH, CARBURY",0,0
"Coraghy, Clones",54.203974,-7.202721834585494
"Correagh, Ballintogher",54.2189931,-8.401169036000766
"COURSE, DURROW, CO LAOIS",52.85240235,-7.385929375034879
"DERRINKEHER ROYCROFT, AUGACASHEL, CARRICK ON SHANNON",0,0
"Duagh, Ballindud",0,0
"ENNIS ROAD, NEWMARKET ON FERGUS, CO CLARE",52.7612602,-8.896892
"GLENALLA, RAY, RATHMULLEN",0,0
"HERBERTON BLOCK B  APT 5, 2 HERBERTON STREET, DUBLIN 8",0,0
"HIGHGATE, GALTRIM RD, BRAY",53.2025996,-6.1026537
"JOHNSTOWN COTTAGE, JOHNSTOWN, PUCKANE",0,0
"Knockaclarig, Rockchapel",0,0
"KNOCKANEMORE, OVENS, CORK",51.875833,-8.666667
"LISACUL, BALLAGHADEREEN, ROSCOMMON",0,0
"LOWER COONAGH, COONAGH, LIMERICK",0,0
"MAIN STREET, BLACKROCK, CO LOUTH",53.9608863,-6.3671351
"MAIN STREET, KILLENAULE, THURLES",0,0
"MICKNAGH, KILLOE, CO LONGFORD",0,0
"MULROOG, BALLINDERREEN, KILCOLGAN",0,0
"MURROUGH, RAHAN, TULLAMORE",0,0
"NO 24 BALLYMONEEN, CAPPAHARD, TULLA ROAD",0,0
"Reen, Kenmare",51.90973475,-9.63280819279455
"RIGSDALE, BALLINHASSIG, CORK",0,0
"Rusheeny, Oughterard, Co. Galway",53.40284135,-9.360178988629187
"Sandhill, Dunfanaghy",55.1768634,-7.9425485
"SEAMOUNT, NICHE, LAYMOUNT",0,0
"SHAMROCK HOUSE, NEW STREET, ABBEYFEALE",0,0
"SPARROW COTTAGE, CLEARIESTOWN SOUTH, WEXFORD",0,0
"Tarbrook House, Saggart",0,0
"THE COTTAGE, FERRISKILL, GRANARD",0,0
"THE MEWS, 114 BAGGOT ST, DUBLIN 2",0,0
"'Moin Dearg', Wilkinstown, Navan",0,0
"'Teadmore Cottage', Geragh Road  Ballinacurra, Midleton  Co. Cork",0,0
"1 CORROVORRIN, TULLA ROAD, ENNIS",0,0
"1 MOBHI COURT, GLASNEVIN, DUBLIN 9",53.37719045,-6.266560863668407
"1 Mountain Road, Tubbercurry",54.0534674,-8.72940894940978
"1 RIVER LANE, KNOCKATEEMORE, DUNGARVAN",52.10647915,-7.614225655963473
"1 SEA VIEW TERRACE, RATHMULLEN, DONEGAL",0,0
"1 THE ELM, PARKVIEW, STEPASIDE DUBLIN 18",0,0
"10 A Greenlawn, Killarney",0,0
"10 ARDA RAITH WOOD, TULLYALLEN, LOUTH",53.7397034,-6.4163187
"10 BALLYHOURA FOREST HOME, BALLYORGAN, CO LIMERICK",0,0
"10 Retreat Manor, Retreat Road, Athlone",0,0
"11  Mason Drive, Blackthorn Hills, Ferrybank",0,0
"11 Corbally Downs, Citywest, Dublin 24",0,0
"11 Retreat Manor, Retreat Road, Athlone",0,0
"110 COOPERS GRANGE, OLD QUARTER, BALLINCOLLIG",0,0
"118 MERRION GROVE, STILLORGAN, DUBLIN",53.2884938,-6.1983287
"12  The Linnet, Barnageeragh, SKERRIES",0,0
"12 The Avenue, Aubrey Manor, Rathcoole",0,0
"12 WHITESGATE, WHITES RD, CASTLEKNOCK DUBLIN 15",0,0
"120 CASTLE AVE, CLONTARF, DUBLIN 3",53.3712975,-6.202657
"124 THE SYCAMORES, ST MARYS ST, EDENDERRY",0,0
"13 CANNONS LANE, CLIFDEN, GALWAY",53.490665,-10.0214902
"13 SADDLERS GROVE, SADDLERS, MULHUDDART DUBLIN 15",0,0
"13 SOLOMONS HILL, GLENCAR SCOTCH, LETTERKENNY",0,0
"14 An Tra Geal, Garryvoe",51.8613493,-7.9977715
"14 BEECHPARK, BELLEFIELD, ENNISCORTHY",0,0
"14 LISMORE RD, CRUMLIN, DUBLIN 12",0,0
"16 ARDCAHON WAY, COOLKELLURE, LEHENAGHMORE",0,0
"16 WOODLEIGH AVE, BLESSINGTON, WICKLOW",53.1779788,-6.5306446
"160 BRYANSTOWN MANOR, DROGHEDA, CO LOUTH",0,0
"17 RIVERWOOD HEATH, CASTLEKNOCK, DUBLIN 15",53.3743356,-6.4013802
"17 THE DRUMLINS, VIRGINIA, CAVAN",53.8371777,-7.0757992
"17 WHITETHORN RD, BEAUMONT, DUBLIN 9",53.3836585,-6.2222794
"18 CNOC NA GREINE VIEW, KILCULLEN, KILDARE",53.1286698,-6.7543506
"18 MANOR LAWN, GRANGE MANOR, OVENS",0,0
"18 MILESIAN GROVE, SWORDS, DUBLIN",53.451921,-6.2066794
"19 Coill Rua, Mullingar",0,0
"19 Primrose Banks, Cois Maigh, Mogeely",0,0
"2 BAYVIEW TERRACE, ROSSLARE HARBOUR, WEXFORD",0,0
"2 HAZEL BROOKE, BALLYVINITER, SPA GLEN",0,0
"2 Kilmacoo Lane, Athlone",0,0
"2 MARYVILLE MEWS, BALLINTEMPLE",51.8966298,-8.4343014
"20 ARD NA GREINE, ARDARA, CO DONEGAL",54.76266,-8.4028282
"20 DILLON ST, TIPPERARY, TIPPERARY",52.35562195,-7.697323850788219
"20 GRAND PRIORY, HEADFORT RD, KELLS",0,0
"20 the willow, WILLOWFIELD RD, ballinamore",0,0
"201 CHAMBERS PARK, KILCOCK, KILDARE",53.392371350000005,-6.67229362739806
"208 MILLBROOK AVE, DONAGHMEDE, DUBLIN 13",53.3918286,-6.1762257
"21 HIGHFIELD CRESCENT, KANTURK, CORK",0,0
"21 LOHUNDA DOWNS, CLONSILLA, DUBLIN 15",53.3882544,-6.4044764
"21 SUMMER ST NORTH, DUBLIN 1, DUBLIN",53.357185,-6.2519617
"21 The Windmill, Lime Street",54.9856517,-1.5856434
"22 The Crescent, Castle Oaks, Dublin Road",0,0
"227 Eagle Valley, Wilton",0,0
"228 HOWTH ROAD, KILLESTER, DUBLIN 3",53.375625,-6.1939204
"22A MAPLE DR, DROGHEDA, LOUTH",53.7201025,-6.3354512
"23 CASTLE HEIGHTS, CARRICK ON SUIR, TIPPERARY",0,0
"23 CLUAIN MHUIRE, GORESBRIDGE, KILKENNY",0,0
"23 Corrig Avenue, Dun Laoghaire",53.28886275,-6.133682305203708
"23 RIVERSDALE AVE, PALMERSTOWN, DUBLIN 20",0,0
"24 ELMCASTLE CLOSE, KILNAMANAGH, DUBLIN 24",53.30269,-6.3532198
"25 MEADOW GROVE, BLACKROCK, CORK",0,0
"26 CHURCHTOWN RD, NEWCASTLE WEST, LIMERICK",52.4567251,-9.065245
"28 OTTERBROOK, WILLBROOK RD, RATHFARNHAM",53.2939967,-6.2876264
"28 SANDHILLS HACKETSTOWN RD, CARLOW",0,0
"29 FOXBOROUGH LAWN LUCAN, DUBLIN",53.3383272,-6.4231593
"3 KINGS TERRACE, WATERFORD, WATERFORD",52.2610212,-7.1150864
"3 LOUGHREE PARK, BALLYLEAGUE, ROSCOMMON",0,0
"3 SPAWELL CRESCENT, SPAWELL RD, WEXFORD",52.3434793,-6.4710938
"31 BOROIMHE CEDARS, SWORDS, DUBLIN",53.4456725,-6.2340346
"31 GLENVARA PARK, KNOCKLYON, TEMPLEOGUE DUBLIN 16",0,0
"31 riverrun, belturbet",54.12597315,-7.440256695443103
"34 DUNDRUM GATE, BALLINTEER RD, DUNDRUM DUBLIN 14",53.2680912,-6.2498926
"34 ST PETERS RD, BRAY, WICKLOW",53.2101676,-6.1173085
"36 Ashfield, Blackwater",52.449084049999996,-6.355537794906545
"36 Glebe Manor, Whitegate",51.8220788,-8.230884
"37 Ashfield, Blackwater",52.449029949999996,-6.355583850000003
"37 Oran Island, Oranmore",53.26135195,-8.9379278671799
"4 Otters Lodge, Ballina",0,0
"4 Whiterock Drive, Whitebrook, WEXFORD",0,0
"40 MELVILLE VIEW, CITYSIDE, FINGLAS",0,0
"40 THE RISE, FIVE OAKS, DROGEDA",0,0
"41 DOOLEYS TERRACE, ATHY, CO KILDARE",0,0
"42 BUTTERFIELD ORCHARD, RATHFARNHAM, DUBLIN 16",53.2908653,-6.2924338
"43 RATHDOWN SQ, NORTH CIRCULAR RD, DUBLIN",0,0
"44 Cill Beg Manor, Stradbally",0,0
"45 PHIBBLESTOWN HOUSE, CLONSILLA, DUBLIN 15",53.3993958,-6.43651094203645
"5 BELLSWELL, MAIN STREET, DAINGEAN",0,0
"5 Cois na hAbhainn, Tullaghan",0,0
"5 COLLEGE LAWN, COLLEGE MANOR, CARRIGNAFOY",0,0
"5 DE SELBY DR, BLESSINGTON RD, TALLAGHT DUBLIN 24",0,0
"5 ELM PARK, MERRION ROAD, BALLSBRIDGE",0,0
"53 PARKLANDS, SANTRY, DUBLIN 9",0,0
"54 Mullach Glas Cresent, Monaghan",0,0
"57 CASTLEMARTIN CLOSE, BETTYSTOWN, MEATH",0,0
"6 Princeton, Ardilea, Clonskeagh",53.2998346,-6.227465898169817
"6 RECTORY MEWS, DUNCORMICK, WEXFORD",52.2280326,-6.6519589
"6 St Catherines Grove, Rush",53.5362277,-6.0947826
"60 ROWAN DR, CASTLEBAR, MAYO",53.8620809,-9.2907908
"62 BUTTERCUP AVENUE, ESKER HILLS, PORTLAOISE",53.0431005,-7.2955466
"65 PEARSE PARK, DROGHEDA, LOUTH",53.7212402,-6.3466352
"66 Carrowmore Meadows, Knock",0,0
"7 BURREN VIEW HEIGHTS, SALTHILL, GALWAY",0,0
"7 KELLYS BAY VIEW, SKERRIES, DUBLIN",53.584155249999995,-6.127355817885331
"71 PARCHMENT SQ, MODEL FARM RD, CORK",0,0
"8 BEARNA DEARA, KILDORRERY, CORK",0,0
"8 Line Terrace, Hill Street, Dundalk",53.9953397,-6.4062453
"8 ORWELL COURT, BRAEMOR RD, CHURCHTOWN DUBLIN 14",0,0
"82 CARRICKHILL RD, PORTMARNOCK, DUBLIN",53.4309487,-6.1341523
"87 THE WOODS, GLOUNTHANE, CORK",51.93232265,-8.355144480039371
"9 Carlinn Hall, Mullaharlin Road, Dundalk",0,0
"9 Cois na Criann, Ballymaloe Road, Cloyne",0,0
"9 Retreat Manor, Retreat Road, Athlone",0,0
"91 DUN NA HINSE, LAHINCH ROAD, ENNIS",0,0
"94 St. Stephen's Green, Dublin 2",53.3370931,-6.2613953
"98 RATHMORE PLACE, ST PATRICKS HILL, CORK",0,0
"Apt 54 Carrabeg, Newport Road, Castlebar",0,0
"AUGHRIM, HILLSTREET, CO. ROSCOMMON",0,0
"BALLYCONDRA, BALLYRAGGET, KILKENNY",0,0
"Ballyline, Ballylongford",0,0
"BARROW LANE, GRAIGUENAMANAGH, KILKENNY",52.5409953,-6.9535543
"BAVARIE, CAPPAROE, NENAGH",0,0
"BEHIHANE, CASTLECOVE, KILLARNEY",0,0
"CAROLINA, BUNCRANA, CO. DONEGAL",55.1352459,-7.4535811
"Carrowkeel, Beltra",0,0
"CASA MARIA, RENNY, BALLYHOLLY",0,0
"CAVAN ROAD, OLDCASTLE CO MEATH",0,0
"CLONMOYLE WEST, COACHFORD, CORK",0,0
"CLONONEEN HOUSE, BORRIS IN OSSORY, PORTLAOISE",0,0
"CROSSARD, WOLFHILL, CO LAOIS",0,0
"DISILDOUS, WHITEPARK, ARKLOW",0,0
"DOON SHEANE, 34 LIFFORD GARDENS, CIRCULAR RD SOUTH",0,0
"DRAMHARTIN HOUSE 2, BALLYDUFF, TRALEE",0,0
"DRUMLIN COACH ROAD LISSERDREA, FRENCHPARK ROAD, BOYLE",0,0
"DUNSANDLE, KILTULLAGH, ATHENRY",0,0
"GLADREE, BELMULLET, MAYO",54.2591511,-10.062547203084982
"Glynn House, Kilmacoo Lane, Athlone",0,0
"GORTROE, KNOCKNAGOSHEL, CO. KERRY",0,0
"GOWEL, CHARLESTOWN, MAYO",0,0
"KNOTTS LANE, CROSSTOWN, WEXFORD",0,0
"LAUREL LODGE, GLENASKOUGH, NINE MILE HOUSE",0,0
"LISANODE, 21 SANDYCOVE RD, SANDYCOVE",0,0
"MIDDLEWALK, CLOUGHJORDAN, TIPPERARY",0,0
"No 56 Elderwood, Castlebridge, Wexford",52.3764828,-6.452654839824043
"NORTHBROOK, MOANLAHAN, KILDINAN",0,0
"PROPOGE, ARAGLIN, KILWORTH",0,0
"RAHEEN, SPA GLEN, MALLOW",0,0
"RATHPEACON, KILLEENS, CO  CORK",0,0
"RINN, KILKELLY, CO. MAYO",53.869544399999995,-8.905401844996446
"ROSLEVAN, ENNIS, CLARE",52.8565327,-8.959557095755851
"ROWAN COTTAGE, TULLIG SOUTH, TEMPLEGLANTINE",0,0
"SONAVALAUN, KILMOVEE, CO. MAYO",0,0
"ST MARTINS, STRAFFAN, REEVES",0,0
"STONEFIELD, CARROWTEIGE, BALLINA",0,0
