address,lon,lat
"36 CUCHLAINN HEIGHTS, LIBERTIES, CARLINGFORD",0,0
"36 Longview Avenue, Millers Glen, Swords",53.47399235,-6.241832650000001
"36 WOOD DALE CLOSE, BALLYCULLEN, DUBLIN 24",0,0
"38 BOIREANN BHEAG, ROSCAM, GALWAY",0,0
"38 RATHVILLY DR, FINGLAS SOUTH, DUBLIN 11",0,0
"38 THE BLACKTHORN, RIVERSDALE, DUBLIN 14",53.28629345,-6.238303393700461
"39 Monalin, Wicklow Hills, Newtownmountkennedy",0,0
"391 NORTH CIRCULAR RD, PHIBSBOROUGH, DUBLIN 7",0,0
"4 COVES BROOK, GOREY RD CARNEW, WICKLOW",0,0
"4 EARL COURT, LOUGH RYNN ESTATE, MOHILL",0,0
"4 Lord Leitrim Court, Mohill, Co Leitrim",0,0
"4 POOLBOY COTTAGES, BALLINASLOE, GALWAY",0,0
"4 SOUTHFIELD, SOUTH CIRCULAR RD, DUBLIN",0,0
"40 CHERRYWOOD AVE, CLONDALKIN, DUBLIN 22",53.3221852,-6.4029316
"40 GLEANN CORA, NEWMARKET ON FERGUS, CLARE",52.76227815,-8.886911679574453
"41 NUNS WALK, BALLYPHEHANE, CO CORK",0,0
"43 Marlton Hall, Marlton Road, Wicklow",52.9779898,-6.062609
"44 Leslie's Arch, Old Quarter, Ballincollig",0,0
"47 CHURCH STREET, DUBLIN 7",53.348548,-6.27457715
"48 WESTON MEADOW, WESTON PARK, LUCAN",53.3544744,-6.473313024831569
"5 TEMPLE GARDENS, RATHMINES, DUBLIN 6",53.3148839,-6.2564907
"5 WOLFE TONE PLACE, LETTERKENNY, DONEGAL",54.955962,-7.7465245
"5 YELLOW RD, WHITEHALL, DUBLIN 9",53.3823769,-6.2408728
"50 DISCOVERY BUILDING, ROYAL CANAL PARK, ASHTOWN DUBLIN 15",0,0
"50 FORTUNES WALK, CITYPARK, CITYWEST DUBLIN 24",0,0
"55 FLOWER HILL, RUSHBROOKE MANOR, COBH",0,0
"57 GARDEN VILLAGE AVE, KILPEDDER, WICKLOW",0,0
"57 PATTISONS EST, MOUNTMELLICK, LAOIS",53.1211571,-7.3337007
"5C WELLESLEY COURT, ENNIS RD, LIMERICK",0,0
"6 Lord Leitrim Court, Mohill, Co Leitrim",0,0
"6 TEMPLE LINN, BALLYMORE, MULLINGAR",0,0
"6 TULLYHALL PARK, LUCAN, DUBLIN",53.3360038,-6.439771954039497
"66 FITZWILLIAM QUAY, RINGSEND, DUBLIN 4",53.340607,-6.2280079
"68 BANNA BEACH, ARDFERT, TRALEE",0,0
"68 PATRICIAN VILLAS, STILLORGAN, DUBLIN",53.29085335,-6.196580288813025
"7 CASTLEVIEW GREEN, SWORDS, DUBLIN",53.472495050000006,-6.2401202573220536
"7 EARL COURT, LOUGH RYNN ESTATE, MOHILL",0,0
"7 FITZGERALD HOUSE, LEADER PARK, DUBLIN RD  LONGFORD TOWN",0,0
"7 GALWAY BAY APTS, SALTHILL, GALWAY",53.2621968,-9.072871162741707
"7 HOWTH LODGE, HOWTH RD, HOWTH",53.39116735,-6.08456881764851
"7 Ridgewood Manor, Melitta Road, Kildare",0,0
"7 TEMPLE LINN, BALLYMORE, WESTMEATH",53.4907378,-7.6626554
"7 WATERVILLE, ENNIS RD, LIMERICK",0,0
"8 Cairlinn Green, Mullaharlin Road, Dundalk",0,0
"8 CAMERON SQ, KILMAINHAM, DUBLIN 8",0,0
"8 CARRAIG PALMER, SALTHILL, GALWAY",53.2607785,-9.07405550066462
"8 CHURCH VIEW, CHURCH AVE, DRUMCONDRA DUBLIN 9",53.3711583,-6.251637253714286
"8 EARL COURT, LOUGH RYNN ESTATE, MOHILL",0,0
"8 FITZGERALD HOUSE, LEADER PARK, DUBLIN RD  LONGFORD TOWN",0,0
"8 MEADOWVALE, RAMELTON, LETTERKENNY",0,0
"8 TEMPLE LINN, BALLYMORE, MULLINGAR",0,0
"8 WOODFORD VIEW, BLOCK 2, CULLYLEENAN",0,0
"81 ASHWOOD ROAD, CLONDALKIN, DUBLIN 22",53.326944,-6.409063
"84 ST MARYS RD, EASTWALL, DUBLIN 3",0,0
"88 THE BRIARY, BLAINROE, WICKLOW",0,0
"89 Browneshill Wood, Browneshill Road, Carlow",0,0
"9 EARL COURT, LOUGH RYNN ESTATE, MOHILL",0,0
"9 Fairgreen, Timolin",0,0
"9 GLENLYON PARK, KNOCKLYON, DUBLIN 16",53.2778186,-6.3294259
"9 GORT NA SMOL, CLONMEL, TIPPERARY",0,0
"9 HAZEL GROVE, CLONBALT WOOD, LONGFORD",0,0
"9 HOLLYBANKWAY, CLONGOWRA, WATERFORD RD",0,0
"9 Lord Leitrim Court, Mohill, Co Leitrim",0,0
"9 TEMPLE LINN, BALLYMORE, WESTMEATH",53.4907378,-7.6626554
"9 WHITES CASTLE, KNOCKTOPHER, KILKENNY",0,0
"906 MOOREFIELD CRESCENT, NEWBRIDGE, KILDARE",0,0
"96 ROSEPARK, BALROTHERY, BALBRIGGAN",0,0
"98 TUDOR LAWNS, LEOPARDSTOWN RD FOXROCK, DUBLIN 18",0,0
"9B Riverside Cottages, Templeogue, Dublin 6W",53.2978313,-6.301662823688524
"AIRFIELD LODGE, RATHKENNY, MEATH",53.6954886,-6.654096
"APARTMENT 202, THE WILLOWS, BOREENMANA ROAD",0,0
"APT 14 AN DOIRIN, GREEN ST, DINGLE KERRY",0,0
"APT 354, BACHELORS WALK, DUBLIN 1",0,0
"ASHGAR HOUSE, BALLYMADUN, GARRISTOWN",0,0
"ASHLEY MEADOWS, GREENPARK, DUNSHAUGHLIN",0,0
"ATLANTIC DRIVE, ACHILL SOUND CLOUGHMORE, CARROWGARVE",0,0
"BARRAVALLEY, KILGLASS, ROSCOMMON",0,0
"BEHY RD, BALLINA, MAYO",54.13414725,-9.35539852269536
"BENDENSTOWN, RATHOE, CARLOW",0,0
"BOLAGH, CO WICKLOW",52.919651,-6.1678977
"Bun na Coille, Moycullen, CO GALWAY",0,0
"BURGESS LOWER, KILLEAGH, CORK",0,0
"CARAGH LAKE, KILLORGLIN, KERRY",0,0
"CHOCOLATE COTTAGE, TUBRID, CAHIR",0,0
"CLOONCAN, CASTLEREA, ROSCOMMON",0,0
"CNOC NA RI, CLYBAUN ROAD, GALWAY",0,0
"COOGA, COROFIN, CLARE",0,0
"COROFIN, CUMMER, TUAM",53.438364199999995,-8.885851148567287
"Cottage, Coutown, Gorey",0,0
"COURT PLACE, CARLOW, COUNTY CARLOW",52.8388205,-6.9307115
"D 13 EDWARD COURT, EDWARD ST, TRALEE",0,0
"DEANERY BANKS, BELTURBET, CAVAN",0,0
"DRUMDOIT, CASTLEFIN, LIFFORD",0,0
"DUNKELLIN, KILTULLA, ATHENRY",0,0
"FARNOGUE, BALLYROAN RD, ABBEYLEIX",0,0
"FUREYS HOUSE, TEMPLE LINN, BALLYMORE",0,0
"GARRYMOORE, GEASHILL, OFFALY",0,0
"GLASHARE, JOHNSTOWN, CO KILKENNY",0,0
"GLENASAGGART, CAPPOQUIN, CO WATERFORD",0,0
"GORTNACLASSA, CLOGHER, WESTPORT",0,0
"GRAIGUENAGEEHA, KILMACTHOMAS, WATERFORD",52.2185611,-7.4083184618431
"IVY COTTAGE, MAIN ST, RINGASKIDDY",0,0
"LECARROW LOWER, FEAKLE, CLARE",52.92119245,-8.604440013918891
"LISCULLANE CHARLEVILLE, CHARLEVILLE, CORK",0,0
"LISSARDA, ENNISCORTHY RD, CASTLELANDS",0,0
"LOWER SUNVILLE, ARDPATRICK, KILMALLOCK",52.3520724,-8.522486771935883
"MARIE MONTE, NEWRATH, WATERFORD",0,0
"MARKET SQ, CASTLEBLAYNEY, MONAGHAN",54.1206125,-6.7336854
"MELROSE HOUSE, 8 CIRCULAR RD, KILKENNY",0,0
"MOULANE, RATHCORMAC, CORK",0,0
"MOYGARA HOUSE, MOYGARA, GURTEEN",0,0
"N05 AILSBURY PARK, NEWBRIDGE, KILDARE",0,0
"No 13  The Drive, Pipers Hill, Killashee",0,0
"NO. 1 THE GARDEN, HARTLANDS AVENUE, CORK",51.89095595,-8.490432649999999
"No. 36, Monalin",53.0885471,-6.1257155
"No. 6, Ros Mor, Drumrooske",0,0
"RATHKENNY, ABBEYDORNEY, TRALEE",0,0
"RATHNAGARD, LISCARROLL, COUNTY CORK",0,0
"RATHPIERCE UPPER, BALLYFAD, GOREY",0,0
"ROSE COTTAGE, O MALLEYS CROSS, BULGADEN",0,0
"SALLYWOOD HOUSE, COUNTESS RD UPPER, KILLARNEY",0,0
"SONNAGH, AHASCRAGH, BALLINASLOE",53.37916505,-8.321746305794926
"ST RITAS, BEAMORE RD, DROGHEDA",0,0
"TALL TREES, CLAREMONT RD, CARRICKMINES DUBLIN 18",0,0
"THE BANK, MOYVALLEY, KILDARE",53.4298379,-6.9199634
"THE COTTAGE, DUNGANSTOWN WEST, WICKLOW",52.9240406,-6.168848488741491
"THE GARDENS, COURT DEVENISH, ATHLONE",0,0
"TOOREEN, DUNMANWAY, CORK",0,0
"TREGUDDICK, CLOONMORE, BALLINDINE",0,0
"WOODHOUSE, SPRINGMOUNT, KILMORE",0,0
"272 WYCKHAM POINT, DUNDRUM, DUBLIN 16",53.280372650000004,-6.24317681454261
"36 Fairhaven Avenue, Castleknock Road, Castleknock",53.37230745,-6.342346963282628
"CHERRYVIEW, BALLYGARRETT VILLAGE, GOREY",0,0
"3A VALE TERRACE, DARGLE RD LOWER, BRAY",0,0
"4 THE CRESCENT, CARRICKMINES GREEN, CARRICKMINES DUBLIN 18",53.249188,-6.180283
"MOYLOUGH, TUBBERCURRY, SLIGO",54.0190105,-8.700289859621845
"1 BRIDGE STREET, SUNDAY'S WELL, CO CORK",0,0
"1 CEDAR COURT, MOUNT TALLANT AVE, HAROLDS CROSS DUBLIN 6W",0,0
"1 HOLLYBANK MEWS, CLONGOWEN, WATERFORD RD",0,0
"1 HUNTSTOWN RISE, MULHUDDART, DUBLIN 15",0,0
"10 POUND STRICT, CARNDONAGH, CO DONEGAL",0,0
"106 THE EDGES 2, BEACON SOUTH QUARTER, SANDYFORD DUBLIN 18",0,0
"11 CHURCH STREET, TULLAMORE, CO OFFALY",53.27440005,-7.48970796075568
"11 LARKFIELD, RATHNAPISH, CARLOW",52.842879499999995,-6.918151908361567
"12 MARTELLO WALK, BALBRIGGAN, DUBLIN",0,0
"129 BUTTERFIELD PARK, RATHFARNHAM, DUBLIN 14",53.2921476,-6.2931119
"13 GRATTAN CLOSE, GRATTAN PARK, CLAREMORRIS",0,0
"14 LENTISK LAWN, THE DONAHIES, DUBLIN 13",0,0
"14 ST BRIGID'S TERRACE, DUNDALK, CO LOUTH",53.995408499999996,-6.395915650000001
"15 MOUNT ANDREW RISE, LUCAN, DUBLIN",53.3577305,-6.4094577
"158 CHERRYWOOD DRIVE, CLONDALKIN, DUBLIN 22",53.3202961,-6.410188
"16 Cluain Aoibhinn, Rosslare Strand, Co. Wexford",52.269131349999995,-6.394225762647999
"16 DROMORE COURT, POWERSCOURT, WATERFORD",0,0
"16 WOODLAWN PARK GROVE, DUBLIN 24",53.2806874,-6.333893693131746
"17 ARDPATRICK RD, NAVAN RD, DUBLIN 7",0,0
"178 Madeira Oaks, The Moyne, Enniscorthy",0,0
"181 caislean na habhainn, castletroy",0,0
"19 DURABHAN, ROSCAM, GALWAY",0,0
"19 GORT AOIBHINN, LISCARA, CARRICK-ON-SHANNON",0,0
"2 WALSHS PLACE, LEITRIM ST, CORK",0,0
"2 WOODSTOWN CLOSE, KNOCKLYON DUBLIN 16, DUBLIN",53.2734415,-6.3278783
"20 CARMANHALL COURT, BURTON HALL RD, SANDYFORD",0,0
"20 DURABHAN, ROSCAM, GALWAY",0,0
"20 SHANLISS RD, SANTRY, DUBLIN 9",53.3910821,-6.2535174
"20 THE MOORINGS, PORTOBELLO HARBOUR, DUBLIN 8",0,0
"21 DURABHAN, ROSCAM, GALWAY",0,0
"21 LINENHALL PARADE, DUBLIN 7, DUBLIN",53.3513814,-6.2719893
"21 ROWLAGH GARDENS, CLONDALKIN, DUBLIN 22",53.345124150000004,-6.397255682585602
"22 BALFE RD EAST, WALKINSTOWN, DUBLIN 12",53.3192885,-6.3187013
"22 DURABHAN, ROSCAM, GALWAY",0,0
"22 Garville Court, Woodstock, Ennis",0,0
"22 WENTWORTH PLACE, JIGGINSTOWN, NAAS",0,0
"23 Coill Dubh Avenue, Coill Dubh, Malahide",0,0
"23 DURABHAN, ROSCAM, GALWAY",0,0
"24 DURABHAN, ROSCAM, GALWAY",0,0
"24 JOHNSGATE VILLAGE, LIMERICK",0,0
"25 FAIRFIELD CLOSE, DINGLE, CO KERRY",52.1429817,-10.2729272
"26 FAIR ST, MALLOW, CORK",52.1435214,-8.6438006
"27 BEECHWOOD, CLONBALT WOODS, LONGFORD",0,0
"27 DREENANE PARK, DERRINTURN, CARBURY",0,0
"27 EGLANTINE CRESCENT, QUARTERSTOWN, MALLOW",0,0
"28 ELM PARK, CLAREMORRIS, MAYO",0,0
"29A ST BRENDANS AVE, MALAHIDE RD, DUBLIN 5",53.3842835,-6.2028766
"3 CARRICKBRACK PARK, SUTTON, DUBLIN 13",53.380437400000005,-6.099545925596698
"3 COURTHOUSE ROAD, LISTOWEL, CO KERRY",0,0
"3 MILL YARD, ENNISCORTHY, WEXFORD",0,0
"30 ABBOTTSTOWN DRIVE, FINGLAS WEST, DUBLIN 11",0,0
"30 OSSORY COURT, BORRIS ON OSSORY, LAOIS",0,0
"31 Croi an Bhaile, Carrabane, Athenry",0,0
"32 ADARA AVE, THE DONAGHIES, DUBLIN 13",0,0
"34 Monalin, Newtownmountkennedy",0,0
"34 ROSANORE, GORT RD, ENNIS",0,0
"35 Castle Oaks, Bandon",51.7426429,-8.7500553
"35 Monalin, Wicklow Hills, Newtownmountkennedy",0,0
"36 Castleoaks, Castle Road, Bandon",0,0
"36 MANOR RD, FOR RESIDENTIAL A C, PALMERSTOWN",0,0
"37 GORT NA MANACH, CAHIR ROAD, CLONMEL",0,0
"374 CARNLOUGH ROAD, CABRA WEST, DUBLIN 7",53.3614631,-6.2933712
"38 CLUAIN MILAIN, CLONMELLON, WESTMEATH",53.6667582,-7.0183593
"4 CANERINA COTTAGES, STRAND RD, TRALEE",0,0
"40 ARCHDEACONRY VIEW KELLS, MEATH",53.7358808,-6.8817115
"40 CRANMER PLACE, HADDINGTON RD, DUBLIN 4",0,0
"41 EDEN PARK, LOUGHREA, GALWAY",53.20433625,-8.560767251312559
"44 Marlton Hall, Marlton Road, Wicklow",52.9779898,-6.062609
"45 THE DRIVE, WOODBROOK GLEN, BRAY",0,0
"46 Monalin, Wicklow Hills, Newtownmountkennedy",0,0
"47 FIVE OAKS VILLAGE, DUBLIN RD, DROGHEDA",53.7032782,-6.3223911
"48 CARNEGIE COURT, SWORDS, DUBLIN",53.4622907,-6.2182602
"48 MOLAGA ST, CLONAKILTY, CO CORK",0,0
"49 CHURCHFIELDS, CLONLARA, CLARE",0,0
"49 SEAVIEW APTS, GREYSTONES, WICKLOW",0,0
"5 Coll Choill, Legan",0,0
"5 GLENDOWN GREEN, TEMPLEOGUE, DUBLIN 6W",53.3044309,-6.316540389013452
"5 KILTIPPER DRIVE, TALLAGHT, DUBLIN 24",53.2741743,-6.3594742
"54 ST PETERS PLACE, ARKLOW, WICKLOW",52.7959814,-6.1647855
"55 ELMWOOD DOWNS, LETTERKENNY, CO DONEGAL",54.956782849999996,-7.695072316451988
"6 CLONMAGADDEN FORT, NAVAN, CO MEATH",53.6667656,-6.6896444
"6 YEATS DR, SLIGO",54.2638748,-8.4644563
"7 CHARLESTON AVE, RANELAGH, DUBLIN 6",53.32290248333333,-6.258446833333333
"7 CHESTNUT AVE, FOTA ROCK, CARRIGTWOHILL",0,0
"7 ELM COURT, MALLOW, CORK",52.137543,-8.6443938
"7 MANGERTON VIEW, KILLARNEY, KERRY",52.0604047,-9.5068006
"7 OAK MANOR, BALLINCOLLIG, MOUNTMELLICK",0,0
"70 VIKING HARBOUR APTS, USHERS ISLAND, DUBLIN 8",0,0
"77 POPLAR DRIVE, CARRAIG AN AIRD, SIX CROSS ROADS",0,0
"78 BALLYFERMOT AVE, BALLYFERMOT, DUBLIN 10",53.3427187,-6.3587715
"8 BRAMBLE LANE, THE HAWTHORNS, LIMERICK RD ENNIS",0,0
"8 Cooperswood, Chapel Road, Kinsealy",0,0
"81 HIGHLAND COTTAGE, LOWER GLANMIRE ROAD, CORK CITY",0,0
"84 RAISC NA RT, KNOCKNACARRA, GALWAY",0,0
"86 Evanwood, Golf Links Road",0,0
"87 GLASMORE PARK, SWORDS, DUBLIN",53.4588015,-6.2326357
"9 BELLGREE HEIGHTS, TYRRELSTOWN, DUBLIN 15",0,0
"AHERINA, KILMORE, CLARE",0,0
"ANNALORE ST, CLONES, CO MONAGHAN",0,0
"APT 11 CARTRON COURT, ROSSES POINT ROAD, SLIGO",0,0
"APT 129 THE, HEUSTON STATION QUARTER, KILMAINHAM DUBLIN 8",0,0
"APT 2 STATION TOWER, THE WATERWAYS, SALLINS",0,0
"APT 2, 55 THOMAS  HAND STREET, SKERRIES",0,0
"APT 404 COBES8, BEACON SOUTH QUARTER, SANDYFORD DUBLIN 18",0,0
"APT 4, THE MALT HOUSE, GRAND CANAL QUAY DUBLIN 2",0,0
"APT 74 RIVERSDALE, UPR DARGLE RD, BRAY",0,0
"APT 8 ARAS NA FEILE, MOUNTMAHON, ABBEYFEALE",0,0
"APT 8C, THE ASH AVE, COUNTESS RD",0,0
"Apt. No. 43  Cowper Hall, Mount Saint Anne's, Milltown",0,0
"BALLINDERRY, LONGWOOD, CO MEATH",0,0
"Buckroney, Sallymount, Brittas Bay",0,0
"CARTRON, STROKESTOWN, ROSCOMMON",0,0
"COOLNALONG, CLONES, MONAGHAN",54.15997435,-7.221811168496292
"COPPENAGH, DUNGARVAN, CO KILKENNY",0,0
"CURTANE, GORT, GALWAY",0,0
"DERRYHASSEN, DOWNINGS, CO DONEGAL",0,0
"DOOLAHIG, GLENBEIGH, KERRY",0,0
"DRUMMOD, BODYKE, CLARE",0,0
"DRUMMONS, SCOTSTOWN, CO MONAGHAN",0,0
"FINAHA, CASTLETOWNBERE, CORK",0,0
"FINBARR HOUSE, NO 1 UNIVERSITY PLACE, WESTERN ROAD",0,0
"GLENSIDE, BRENNANSTOWN RD, DUBLIN 18",53.255939299999994,-6.159456953392311
"GRAND VIEW, FENNELLS BAY, MYRTLEVILLE",0,0
"HILLCREST, DUNLICKEY RD, KILKEE",0,0
"KEENAGHAN, KILMACRENNAN, DONEGAL",0,0
"MAIN STREET, CAPPOQUIN, CO WATERFORD",52.1471574,-7.8507575
"MERRYVALE, BALLUANNE, NEW ROSS",0,0
"MOORE ST, KILRUSH, CLARE",52.6376174,-9.4837188
"RAINBOW LODGE, CORNALARA, SHERCOCK",0,0
"RATHCLARE, BUTTEVANT, CORK",52.244900650000005,-8.67464540081967
"SCHOOL HOUSE ROAD, LAHINCHE, CO CLARE",0,0
"ST. ANNES, SEAVIEW ROAD, WICKLOW TOWN",0,0
"TERMON, MAGHERY, DUNGLOE",0,0
"THE VILLAGE, AUGHAMORE, CARRICK ON SHANNON",0,0
"TONREGEE, ROSSNOWLAGH RD, BALLYSHANNON",0,0
"TRUMROE, CASTLEPOLLARD, WESTMEATH",0,0
"Unit 27 Ballyboghill, Swords",0,0
"UNIT 39, CARRAIG ABHAINN, MORTARSTOWN RD",52.8256733,-6.9376171
"1 CLOVER COURT RETIREMENMT VILLAGE, SHINRONE, CO OFFALY",0,0
"1 DUNDALK STUDENT VILLAGE, DUNDALK INSTITUTE OF TECHNOLOGY, DUNDALK",0,0
"1 LEESON PARK AVE, DUBLIN 2, DUBLIN",53.3265839,-6.2471524
"1 Tapton, Murphystown Road, Sandyford",53.26563255,-6.211868413340737
"10 ABBEYWOOD AVENUE, DUBLIN",53.2364408,-6.194635949999997
"10 BARRACK ST, BALLYBAY, MONAGHAN",0,0
"101 ABBEY RIVER COURT, SHEEP STREET, LIMERICK",0,0
"11 DUNDALK STUDENT VILLAGE, DUNDALK INSTITUTE OF TECHNOLOGY, DUNDALK",0,0
"11 FAINNE NA FARRAIGE, RING, DUNGARVAN",0,0
"11 NEW ROAD, ENNISTYMON, CO CLARE",0,0
"11 THORNTON PK, WHITEGATE, CORK",51.8291374,-8.2240714
"111 North Strand Road, North Strand, Dublin 3",53.3591582,-6.2405626
"119 HUNTSTOWN WOOD, CLONSILLA, DUBLIN 15",0,0
"12 Knightsbrook Crescent, Dublin Road, Trim",53.53257875,-6.78254082444874
"124 LOWERE GLANMIRE RD, CORK, CORK",0,0
"129 LYNWOOD PARK, LIMERICK, LIMERICK",52.6586455,-8.5996958
"13 DUNDALK STUDENT VILLAGE, DUNDALK INSTITUTE OF TECH, DUNDALK",0,0
"13 THE PLAZA, CENTRAL PARK, CARRICK ON SHANNON",53.9441461,-8.0952772
"14 DUNDALK STUDENT VILLAGE, DIT DUNDALK, CO. LOUTH",0,0
"14 LIMEKILN RD, TERENURE, DUBLIN 12",0,0
"14 THE RISE, MILLTREE PARK, RATOATH",53.50115665,-6.454940720622647
"142 CLUAIN RIOCARD, HEADFORD RD, CASTLEGAR",0,0
"15 BROOKVIEW, DUBLIN RD, ATHLONE",0,0
"15 DUNDALK STUDENT VILLAGE, DIT, DUNDALK",0,0
"15 HARVEST WAY, WHEATON HALL, DROGHEDA",0,0
"16 CLUAIN DARA COURT, CLONMACKEN, LIMERICK",0,0
"16 Dalriada Park, Knocklyon, Dublin 16",53.2717249,-6.32784
"16 DUNDALK STUDENT VILLAGE, DUNDALK INSTITUTE OF TECHNOLOGY, DUNDALK",0,0
"16 KNOCKDARA, SEAMOUNT ROAD, MALAHIDE",0,0
"16 THE GRANGE, KILMORE, WEXFORD",52.205436899999995,-6.549804785182689
"17 Lisheen Woods, Ovens",0,0
"17 THE AVENUE, ROBSWALL, MALAHIDE",53.4438961,-6.135199889631475
"17 THE GRANGE, KILMORE, WEXFORD",52.205436899999995,-6.549804785182689
"18 PEARSE PARK, GOLDEN, TIPPERARY",0,0
"187 BARTON RD EAST, DUNDRUM, DUBLIN 14",53.28785285,-6.249397008828083
"19 Dalriada Park, Knocklyon, Dublin 16",53.2717249,-6.32784
"1ST FINTAN'S TERRACE, DOON, CO.LIMERICK",0,0
"2 DUNDALK STUDENT VILLAGE, DUNDALK INSTITUTE OF TECH, DUNDALK",0,0
"2 KILTALOWN CRESCENT, TALLAGHT, DUBLIN 24",53.2771267,-6.4068961
"2 MALTON PARK, CARNEW, WICKLOW",0,0
"2 THE GRANGE, KILMORE, WEXFORD",52.205436899999995,-6.549804785182689
"20 CASTLEGATE COPSE, ADAMSTOWN CASTLE, ADAMSTOWN",0,0
"20 HUNTSTOWN DR, MULHUDDART, DUBLIN 15",0,0
"20 STILLORGAN PARK, BLACKROCK, DUBLIN",53.289370149999996,-6.181788850000001
"21 Diswellstown Manor, Castleknock",53.36800885,-6.38560335
"21 HIBERNIA, DE VESCI COURT, MONKSTOWN",53.2933771,-6.14554
"21 THE GRANGE, KILMORE, WEXFORD",52.205436899999995,-6.549804785182689
"21 Units, CLOVER COURT RETIREMENT VILLAGE, Shinrone  CO OFFALY",0,0
"22 SEAFIELD AVE, CLONTARF, DUBLIN 3",53.3652948,-6.1910062
"22 THE GRANGE, KILMORE, WEXFORD",52.205436899999995,-6.549804785182689
"23 DUNDALK STUDENT VILLAGE, DUNDALK INSTITUTE OF TECHNOLOGY, DUNDALK",0,0
"23 THE GRANGE, KILMORE, WEXFORD",52.205436899999995,-6.549804785182689
"24 DUNDALK STUDENT VILLAGE, DUNDALK INSTITUTE OF TECHNOLOGY, DUNDALK",0,0
"24 THE GRANGE, KILMORE, WEXFORD",52.205436899999995,-6.549804785182689
"242 LIMETREE AVE, PORTMARNOCK, DUBLIN 16",53.4375943,-6.131878
"25 DUNDALK STUDENT VILLAGE, DUNDALK INSTITUTE OF TECHNOLOGY, DUNDALK",0,0
"25 The Woods, Glounthaune, Co. Cork",0,0
"26 AGHNAHARNA COURT, PORTLAOISE, LAOIS",53.0330399,-7.2795937
"26 DUNDALK VILLAGE, DUNDALK INSTITUTE OF TECH, DUNDALK",0,0
"28 Coill Dubh Avenue, Malahide, Co. Dublin",0,0
"29 THE AVENUE, CLONATTIN VILLAGE, GOREY",52.677903900000004,-6.274382589882004
"3 BURFORD DRIVE, HONEYPARK, DUN LAOGHAIRE",53.2787059,-6.14418635
"3 CENTRAL HOUSE, MALLOW, CORK",0,0
"3 CRADDOCKSTOWN WAY, NAAS, CO. KILDARE",0,0
"3 DUNDALK STUDENT VILLAGE, DUNDALK INSTITUTE OF TECHNOLOGY, DUNDALK",0,0
"3 Fey Yerra Wood, Fey Yerra, Leopardstown Road",0,0
"3 KERRY RD, NEWMARKET, CORK",0,0
