address,lon,lat
"DRUMACRIN HOUSE, DRUMACRIN, BUNDORAN",0,0
"DRUMANESPICK, BAILIEBOROUGH, CAVAN",53.924956550000005,-7.065571845430629
"GLASSON VILLAGE, ATHLONE, CO WESTMEATH",53.4740204,-7.8633655
"GLENURE, BAWNARD, MIDLETON",0,0
"GREENOGUE, KILSALLAGHAN, DUBLIN",0,0
"Hawthorn Place, Laharn, Killorglin",0,0
"HODGESTOWN, KILLUCAN, WESTMEATH",53.530870199999995,-7.1491396689225635
"KINURE, OYSTERHAVEN, CORK",0,0
"KYLETAUN, RATHKEALE, CO LIMERICK",52.53303855,-8.94539951949443
"LISARD, DIAMOND HILL, MONKSTOWN",0,0
"MOHER HOUSE, MOHER, LANSBOROUGH",0,0
"NEW HOUSES, SLEVEEN, KILL",0,0
"PH 1 FORTWELL APTS, MAIN ST, DONEGAL",0,0
"RAHEEN, DONAGHMORE, PORTLAOISE",0,0
"SALLYBROOK HOUSE, SARSFIELDS COURT, GLANMIRE",0,0
"SKAHARDGANNON, DONERAILE, COUNTY CORK",0,0
"SOMERLEYTON, 9A SANDYCOVE AVE WEST, DUN LAOGHAIRE",0,0
"ST ANNES COTTAGE, BALLINULTY UPPER, DRING",0,0
"ST GERARDS, 18 COLLEGE RD, GALWAY",53.263767200000004,-9.077075844732153
"TE AROHA, 146 FOXROCK PARK, FOXROCK DUBLIN 18",0,0
"TOBERNEA, KILMALLOCK, LIMERICK",52.36964615,-8.614011299272168
"1 GARRYNURE, MILLTOWN RD, CLONSKEAGH",0,0
"1 THE GLEBE, KILLUCAN, WESTMEATH",53.5111614,-7.140425435385428
"10 PINEWOOD, RATHNAPISH, CARLOW",52.8418228,-6.9204415
"105 BRYANSTOWN MANOR, DUBLIN RD, DROGHEDA",0,0
"112 ST JOSEPH'S TERRACE, SLIGO",54.26571235,-8.473031213415002
"12 NEWBOROUGH, GOREY, WEXFORD",52.67631505,-6.305131900058519
"12 TIROL AVE, THE PADDOCKS, MARYBOROUGH HILL",0,0
"125 CLONLEA, MOUNT OVAL, ROCHESTOWN",0,0
"125 GLEBEMOUNT, FERNHILL, WICKLOW TOWN",0,0
"13 A MCKELVEY RD, FINGLAS, DUBLIN 11",0,0
"13 THE WILLOWS, GLASNEVIN, DUBLIN 11",0,0
"14 CROKE PLACE, MALLOW, CORK",0,0
"14 ELMWOOD GROVE, COBH, CORK",0,0
"14 LEIN RD, ARTANE, DUBLIN 5",0,0
"14 MONREAD CRESCENT, NAAS, KILDARE",53.241696250000004,-6.655163806592941
"145A HOWTH RD, CLONTARF, DUBLIN 3",53.3781181,-6.1825415
"149 ROSEBERRY HILL, NEWBRIDGE, CO KILDARE",53.1906456,-6.8114892
"15 ABBOTSWOOD AVE, MONASTERY RD, ROCHESTOWN",0,0
"15 ARD NA RI, CASTLELYONS, CO. CORK",0,0
"15 DEERPARK COURT, DEERPARK ROAD, CO CORK",41.382420100000004,-74.64382475000001
"153 HILLCREST PARK, BALLYGALL RD EAST, DUBLIN 11",53.3862709,-6.277634078255529
"16 ESKER MEADOW RISE, LUCAN, DUBLIN",53.34792375,-6.432334182652101
"16 HAWTHORN WALK, PARCNAGOWAN, OUTRATH RD",0,0
"164 ST BRENDANS, TRALEE, KERRY",52.2754875,-9.7017864
"17 CROCKANURE AVE, KILDARE, KILDARE",53.166474,-6.9117416
"17 MILLRACE, MAIN ST, KILCULLEN",0,0
"1714 CASTLEROE WEST, MAGANEY, ATHY",0,0
"182 WOODVIEW, CASTLETOWN, CELBRIDGE",53.3474582,-6.5347485
"19 20 MARKET ST, MONAGHAN, MONAGHAN",54.2473206,-6.9723602
"2 CROMCASTLE GREEN, KILMORE, DUBLIN 5",53.3939998,-6.219657
"2 CUBE 2, BEACON SOUTH QUARTER, SANDYFORD",0,0
"20 Belarmine Grove, Belarmine Woods, STEPASIDE",53.2571751,-6.2175084
"20 DOCK MILL, BARROW ST, DUBLIN 4",53.340498,-6.23707294921773
"204 CORNMARKET TOWER, ROBERT ST, LIMERICK",0,0
"21 The Mills, Skibbereen",51.5471316,-9.2613415
"22 THE PINES, RUSHBROOKE LINKS, COBH",0,0
"23 BAYVIEW, MOUNTMELLICK, LAOIS",53.1193807,-7.3104559
"23 REDWOOD DRIVE, MOUNT ARBOUR, DOORADOYLE",0,0
"24 LIOS ARD, TULLA ROAD, ENNIS",0,0
"25 MCCOOL TERRACE, STRANORLAR, DONEGAL",54.8028507,-7.7674745
"26 BLACKROCK PARK, MALLOW, CORK",52.1301258,-8.6517729
"27 GERALDINE HOUSE, LYREEN MANOR, MAYNOOTH",0,0
"28 THE RISE, COLLEGE WOOD PARK, CLANE",0,0
"28 THE TURNPINE, SANTRY CROSS, BALLYMUN DUBLIN 9",0,0
"3 An Bruach, Ballydesmond",0,0
"3 Belarmine Grove, Belarmine Woods, Stepaside",53.2571751,-6.2175084
"3 Diswellstown Avenue, Castleknock",53.3694668,-6.384479650324511
"3 Finlay Park, Naas, Co. Kildare",53.219757,-6.675438
"3 RADHARC NA MARA, LAHINCH, CLARE",0,0
"30 HOLLY PARK AVE, BLACKROCK, DUBLIN",53.28156355,-6.176804507683743
"31 THE BLACKTHORN, RIVERSDALE, DUNDRUM",53.28629345,-6.238303393700461
"32 WINDFIELD GARDENS, CLYBAUN RD, GALWAY",0,0
"33 Beresford Green, Turvey Avenue, Donabate",0,0
"332 ST JOHN'S PARK, WATERFORD",52.2406297,-7.10595
"34-38 Cathair Lakes, Killorglin",0,0
"34 ASHLEIGH GARDENS, BLACKROCK, CORK",0,0
"35 COPPER VALLEY VUE, GLANMIRE, CORK",51.9292103,-8.3768377
"35 CRANNOGUE CLOSE, POPPINTREE, DUBLIN 11",0,0
"36 HIGHFIELD CRESCENT, KANTURK, CORK",0,0
"36 MARIAN TERRACE, TRAMORE, WATERFORD",52.1680186,-7.153216
"37 MARYVILLE, BALLINTEMPLE, CORK",51.8966298,-8.4343014
"38 The Woods, Glounthaune",51.93232265,-8.355144480039371
"4 CHURCH VIEW, BALLYHAISE, CAVAN",0,0
"4 KILTIPPER GATE KILTIPPER RD, TALLAGHT DUBLIN 24, DUBLIN",53.2703484,-6.3716649
"40 Seachnall Abbey, Dunshaughlin",53.505667349999996,-6.5420351239998915
"42 LARKFIELD VIEW, LUCAN, DUBLIN",53.3526463,-6.4184687
"44 THE WATERFRONT, HANOVER QUAY, GRAND CANAL DOCK DUBLIN 2",0,0
"47 A, CUALA RD, BRAY",53.1941325,-6.0979055
"47 CARLETON VILLAGE, YOUGHAL, CORK",51.9476674,-7.8469205
"47 OAKFIELD, HOPHILL, TULLAMORE",0,0
"5 SHERLOCK TERRACE, SKERRIES, DUBLIN",53.5715169,-6.1092742
"50 CHARLESLAND GROVE, GREYSTONES, CO WICKLOW",53.1269238,-6.0646721
"50 GOULDAVOHER EST, FR RUSSELL RD, LIMERICK",0,0
"51 FISHERMANS GROVE, DUNMORE EAST, WATERFORD",52.1527062,-7.0037722
"52 Park Court, Ballyvolane, Cork",51.91786105,-8.458218767337788
"52 TREAD NA RI, KILFINANE, LIMERICK",0,0
"53 BRIGHTON ROAD, RATHGAR, DUBLIN 6",53.31300845,-6.278754483688237
"56 Roseland Avenue, Cualanor, Upper Glenageary Road",0,0
"58 SUNCROFT DR, TALLAGHT, DUBLIN 24",53.2817731,-6.406201768757886
"59 ASHLAWN PARK, BALLYBRACK, DUBLIN",53.25349235,-6.132873099999997
"6 GRATTAN COURT, GRATTAN ST, BALLYMOTE",54.0878184,-8.512516599999994
"6 MAYMOUNT, OFF FRIARS RD, CORK",0,0
"60 LAUREL AVE, BALLEA WOODS, CARRIGALINE",0,0
"61 The Drive, Kill St. Lawrence, Airport Road",0,0
"628A SOUTH CIRCULAR ROAD, KILMAINHAM, DULBIN 8",0,0
"64C SMITHFIELD, SMITHFIELD, DUBLIN",53.3484246,-6.2779691
"66 CLONTARF RD, TULLAMORE, OFFALY",53.2782556,-7.497341961091234
"7 GORTBEG AVE, LAKEGLEN, FINGLAS STH DUBLIN 11",0,0
"7 HOLLYBANK COURT, ST JOSEPHS AVE, DRUMCONDRA DUBLIN 5",0,0
"8 CASTLEBYRNE PARK, BLACKROCK, DUBLIN",53.291453700000005,-6.173111100000004
"8 GATEWAY PLACE, BALLYMUN, DUBLIN 11",53.3941567,-6.266466
"8 LISSEN MANOR, SEATOWN RD, SWORDS",53.4632599,-6.2085704
"8 SEABANK COURT, COAST RD, MALAHIDE",0,0
"81 LEINSTER RD, RATHMINES, DUBLIN 6",53.32198568571428,-6.2771753285714285
"82 ASHBROOK, THE MOYNE, ENNISCORTHY",0,0
"82 LONGMEADOWS APTS, CONYNGHAM RD, ISLANDBRIDGE DUBLIN 8",0,0
"82 MOUNT ST JOSEPH, LISANISKY, KINGSCOURT",0,0
"84 HILL OF DOWN HOUSE, SPENCER DOCK, DUBLIN 1",0,0
"86 ST JARLATH RD, CABRA, DUBLIN 7",53.3652046,-6.2858467
"87 COIS FURAIN, LOUGHREA, GALWAY",53.2047913,-8.580079716573062
"88 KNOWTH COURT, POPPINTREE, BALLYMUN DUBLIN 11",0,0
"88 ROEBUCK CASTLE, CLONSKEAGH, DUBLIN 14",53.301989250000005,-6.223828734630531
"9 ASHMOUNT COURT, SILVERSPRINGS, CORK",0,0
"9 DROMARD, PROSPECT HILL, GALWAY",0,0
"9 Hersil Wood, Knocklyon, Dublin 16",53.2885408,-6.309766018287373
"9 WATERMILL COURT, WATERMILL RD, RAHENY DUBLIN 5",0,0
"91 SEAGREEN PARK, CHAPEL ROAD, BLACKLION",0,0
"APARTMENT 2, BRIDGE STREET, ATHENRY",0,0
"APT 10, ROCKBROOK COURT, DUBLIN RD",0,0
"APT 11, ROCKBROOK COURT, DUBLIN RD",0,0
"APT 12, ROCKBROOK COURT, DUBLIN RD",0,0
"APT 13, ROCKBROOK COURT, DUBLIN RD",0,0
"APT 14, ROCKBROOK COURT, DUBLIN RD",0,0
"APT 1, LUCAS TAKE AWAY, BRIDGE ST",0,0
"APT 20, ROCKBROOK COURT, DUBLIN RD",0,0
"APT 23 BLOCK 3, PROSPECT HILL, FINGLAS RD DUBLIN 11",0,0
"APT 26, ROCKBROOK COURT, DUBLIN RD",0,0
"APT 2, ROCKBROOK COURT, DUBLIN RD",0,0
"APT 31 WYNNEFIELD HOUSE, 26 CHARLEVILLE RD, RATHMINES DUBLIN 6",0,0
"APT 3, ROCKBROOK COURT, DUBLIN RD",0,0
"APT 4, ROCKBROOK COURT, DUBLIN RD",0,0
"APT 5, 182 CLONLIFFE RD, DRUMCONDRA DUBLIN 3",0,0
"APT 5, ROCKBROOK COURT, DUBLIN RD",0,0
"APT 601 THE EDGES 1, BEACON SOUTH QUARTER, SANDYFORD",0,0
"APT 6, ROCKBROOK COURT, DUBLIN RD",0,0
"APT 9, ROCKBROOK COURT, DUBLIN RD",0,0
"ardbraccan, navan",53.6526353,-6.768000997819876
"ARTISAN LODGE, THE CRESCENT, LUCAN",0,0
"BALLINACARROW, LOUGHNAVALLEY, MULLINGAR",0,0
"BALLYBRACK, WATERVILLE, CO KERRY",0,0
"BALLYCAHILL, NENAGH, CO TIPPERARY",52.8402223,-8.233977409357692
"BALLYDUFF, DUNGARVAN, WATERFORD",52.1760435,-8.04417355899783
"BALLYEAGOGUE, KILFINANE, LIMERICK",0,0
"BALLYMULCASHEL, KILMURRY, SIXMILEBRIDGE",0,0
"BELVILLE, MILLTOWN, BALLYSIMON",0,0
"BISHOPSCOURT, BALLYDUFF, TRALEE",0,0
"BRIDGETOWN, CLONEA-POWER, VIA CARRICK-ON-SUIR",0,0
"BROCSHEEDA, CLAREMOUNT, CLARECASTLE",0,0
"BULGAN, KILLURIN, ENNISCORTHY",0,0
"CLASH, BALLYMACKEY, NENAGH",52.8746813,-8.020216223832493
"CLOONSHIVNA, NEWBRIDGE, BALLINASLOE",0,0
"CLOONTAGH, NEWTOWNFORBES, LONGFORD",0,0
"CONKERS, 1 TUDOR COURT, TORQUAY RD DUBLIN 18",0,0
"Elfeet, Newtowncashel",0,0
"ELROND HOUSE, UPPER ROCK ST, TRALEE",0,0
"FIRST FLOOR, 19 20 MARKET STREET, MONAGHAN",0,0
"FOREST HAVEN, KILDANGAN, KILDARE",0,0
"Forge Road, Mount Charles, Donegal",0,0
"INGLENOOK, QUILL RD, KILMACANOGUE",0,0
"KILGOLA, FINEA, COUNTY CAVAN",0,0
"KINKELLEW, RIVERTOWN, CO SLIGO",0,0
"KNOCKNAGORNA, ATHEA, LIMERICK",0,0
"LISBROGAN, SWINFORD, CO MAYO",53.93452095,-8.985311324076463
"MAGLASS, BALLYMACELLIGOTT, TRALEE",0,0
"MONINE COTTAGE, MONINE, ARDPATRICK",0,0
"NO 28 CUIRT NA HABHAINN, CLAREGALWAY, GALWAY",53.338977,-8.940005349090253
"OLD PIKE LODGE, BALLYCASHEEN, KILLARNEY",0,0
"RAHEEN GORT, CO GALWAY",0,0
"REEN, KENMARE, KERRY",51.90973475,-9.63280819279455
"ROSE COTTAGE, 77 FORSTER LAWN, LUCAN",0,0
"RUGHADANGAN, STOKESTOWN, CO ROSCOMMON",0,0
"SPRINGFIELD HOUSE, DUBLIN RD, NAVAN",0,0
"THE STILES, KINGSTON ROAD, GALWAY",0,0
"TRANSALLAGH, ST JOHNSTON, LIFFORD",0,0
"TROMATY, QUIGLEYS POINT, LIFFORD",0,0
"TURLOUGH RD, CASTLEBAR, MAYO",53.8837542,-9.2306036
"VELDONSTOWN HOUSE, KENTSTOWN, MEATH",0,0
"1 BEECH AVENUE, GREENHILL VILLAGE, CARRICK ON SUIR",0,0
"1 MONALEE HEIGHTS, BALLYMONEEN ROAD, KNOCKNACARRA",0,0
"1 SEACOURT, CLONTARF, DUBLIN 3",0,0
"10 CASTLEFIELD WOODS, CLONSILLA, DUBLIN 15",53.3850523,-6.412395688443285
"10 Hollywoodrath Avenue, Hollystown, Dublin 15",0,0
"10 LAMBAY VIEW, DUBLIN",53.5362366,-6.0925197
"10 LINTOWN CLOSE, KILKENNY",52.6610701,-7.2396429
"106 JAMESTOWN AVE, INCHICORE, DUBLIN 8",53.335572,-6.3299496
"11 BELGRAVE COURT, MOUNT PLEASANT AVE UPPER, DUBLIN 6",0,0
"11 COWPER HALL, MOUNT SAINT ANNES, MILLTOWN",0,0
"11 Garryknock, Bracken Park, Carpenterstown",0,0
"11 LIMES AVE, BLACKROCK, CORK",51.8964784,-8.4013822
"112 THE VIEW, ST WOLSTANS ABBEY, CELBRIDGE",53.336777049999995,-6.532870591639167
"12 DERRAVARAGH RD, TERENURE, DUBLIN 6W",53.315424539344875,-6.2914391828707785
"12 ELIZABETH ST, DRUMCONDRA, DUBLIN 9",0,0
"12 WOODVIEW COURT, GLENALBYN RD, STILLORGAN",0,0
"129 CHARLESLAND WOOD, GREYSTONES, WICKLOW",53.1284337,-6.0655364
"13 SEACLIFF RD, BALDOYLE, DUBLIN 13",53.3919161,-6.1422086
"14 AMBERLEY LAWN, GRANGE, DOUGLAS",0,0
"14 DOONBEIRNE DR, BALLINGARRY, LIMERICK",52.4720266,-8.87686166075687
"14 Fforster Terrace, Lucan, Co Dublin",0,0
"14 WOODSIDE HALL, TICKNOCK HILL, TICKNOCK DUBLIN 18",0,0
"144 BRIGHTWATER, CROSSHAVEN, CORK",51.7985935,-8.2926681
"15 CASTLE GREEN AVENUE, CLONMEL ROAD, CASHEL",0,0
"15 DEERPARK, CASTLECOMER, CO KILKENNY",0,0
"16 ABBOTSWOOD AVE, MONASTERY RD, ROCHESTOWN",0,0
"16 GARRAN ARD, DOUGHISKA, MERLIN PARK",0,0
"16 WILLOW WOOD GROVE, HARTSTOWN, DUBLIN 15",0,0
"165 SEAMOUNT, STILLORGAN RD, BLACKROCK",0,0
"17 CHERRY GROVE, SALLINS RD, NAAS",0,0
"17 Diswellstown Avenue, Castleknock",53.3694418,-6.383676545464498
"17 RIVER VIEW, DUN BRINN, ATHY",52.9840888,-6.986081585673412
"18 HOLYWELL CRESCENT NORTH, GORSEHILL, SWORDS",0,0
"19 ASCAL CHNOC NA RÓS, BR CHEANNAIS, CILL CHAINNIGH",0,0
"19 Millbourne close, Ashbourne",53.512319,-6.410493
"1A OLD ARMAGH ROAD, DUNDALK, CO. LOUTH",54.0385723,-6.41965
"2 ASHFIELD, BLACKWATER, CO WEFORD",0,0
"2 BEECHWOOD, LARAGH, CO WICKLOW",53.00734305,-6.2986537523738395
"2 BOWER WALK CASTLEPARK VILLAGE, ST JOSEPHS ROAD, MALLOW",0,0
"2 BROOKFIELD, ANGLESEA RD, BALLSBRIDGE DUBLIN 4",0,0
"2 KILAKEE COURT, FIRHOUSE, DUBLIN 24",0,0
"2 LOWTOWN MANOR, ROBERTSTOWN, NAAS",0,0
"2 MONKS GLADE, BLAINROE, WICKLOW",0,0
"2 The Rope Walk, Convent Garden, Kinsale",0,0
"20 BRACKENWOOD, MONACAPPA, BLARNEY",0,0
"20 ST BRIDGETS PLACE LOWER, WOOD QUAY, GALWAY",0,0
"21 NEWCOURT RD, BRAY, WICKLOW",53.1963455,-6.0947506
"22 MILLBANK, SALLINS, KILDARE",0,0
"22 THE MILLS, SKIBBEREEN, CORK",51.5471316,-9.2613415
"228 THE CHERRIES, WEDGEWOOD, SANDYFORD DUBLIN 16",0,0
"23 HERMITAGE DOWNS, RATHFARNHAM, DUBLIN 16",53.2835722,-6.2750107
"23 KEW PARK, LUCAN, DUBLIN",53.3556178,-6.467712549394401
"23 LUTTRELLSTOWN HEIGHTS, CASTLEKNOCK, DUBLIN 15",0,0
"23 THE MEADOWS, MIDLETON, CO CORK",51.9307866,-8.1898629
"24 BOTHAIR NA CARRAIG, LIS NA DARA, DUNDALK",0,0
"24 GILFORD PINES, GILFORD RD, SANDYMOUNT DUBLIN 4",53.3292046,-6.215198849999996
"24 GLENCAIRN GROVE, THE GALLOPS, LEOPARDSTOWN DUBLIN 18",0,0
"24 HOGAN VIEW, RICHMOND ROAD, DUBLIN 3",53.3653107,-6.245608819602637
"25 DUN CARRAIG CEIBH, LEITRIM VILLAGE, CO. LEITRIM",0,0
"25 Riverbank, North Main Street, Bandon",51.7360185,-8.487055008135197
"25 ROCKCLIFFE VILLAGE, BLACKROCK, CORK",0,0
"26 CARDIFFSBRIDGE AVE, FINGLAS, DUBLIN 11",53.3875407,-6.3160636
"26 ST CRONANS LAWN, BRACKENSTOWN, SWORDS",53.46143305,-6.2399452719967705
"26 TURVEY GROVE, DONABATE, DUBLIN",53.49474345,-6.1700440094745534
"27 BEECHPARK, ENNISCORTHY, WEXFORD",52.504170900000005,-6.580778264610586
